id,name,slug,category,status,stock,cost,cost_status,latest_confirmed_purchase_cost,latest_confirmed_purchase_at,price,transfer_price,margin_price_pct,margin_transfer_pct,description_status,description_reason,attributes_status,attributes_reason,images_count,images_status,completeness,issues,suggested_action,priority
0be4f17b-4888-466f-ad13-3643a645f730,Decant hawas malibu 5ml,decant-hawas-malibu,Perfumes,active,1,8000,COST_WITHOUT_PURCHASE_SOURCE,,,19740.26,15200,146.75,90,DESCRIPTION_NEEDS_VERIFICATION,No referencia claramente el producto auditado.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,1,ONLY_ONE_IMAGE,57,COST_WITHOUT_PURCHASE_SOURCE|DESCRIPTION_NEEDS_VERIFICATION|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITHOUT_USEFUL_DESCRIPTION|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
fe29c305-f0f8-4752-855c-c785be1046ac,Decant hawas tropical 5ml,decant-hawas-tropical,Perfumes,active,1,8000,COST_WITHOUT_PURCHASE_SOURCE,,,19740.26,15200,146.75,90,DESCRIPTION_NEEDS_VERIFICATION,No referencia claramente el producto auditado.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,1,ONLY_ONE_IMAGE,57,COST_WITHOUT_PURCHASE_SOURCE|DESCRIPTION_NEEDS_VERIFICATION|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITHOUT_USEFUL_DESCRIPTION|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
b6db64db-4768-43f9-aadd-e72f24d6d318,Decant hawas verde,decant-hawas-verde,Perfumes,active,1,8000,COST_WITHOUT_PURCHASE_SOURCE,,,17142.86,13200,114.29,65,DESCRIPTION_NEEDS_VERIFICATION,No referencia claramente el producto auditado.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,1,ONLY_ONE_IMAGE,57,COST_WITHOUT_PURCHASE_SOURCE|DESCRIPTION_NEEDS_VERIFICATION|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITHOUT_USEFUL_DESCRIPTION|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
e5b37a2f-ab84-4009-b8d3-1a6f307c3eda,Decant Lattafa Kahambra,decant-lattafa-kahambra,Perfumes,active,1,8000,COST_WITHOUT_PURCHASE_SOURCE,,,17142.86,13200,114.29,65,DESCRIPTION_NEEDS_VERIFICATION,No referencia claramente el producto auditado.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,1,ONLY_ONE_IMAGE,57,COST_WITHOUT_PURCHASE_SOURCE|DESCRIPTION_NEEDS_VERIFICATION|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITHOUT_USEFUL_DESCRIPTION|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
8ca47237-b9ae-4720-a8be-043ecd104ed7,Decant liquid brun,decant-liquid-brun,Perfumes,active,1,8000,COST_WITHOUT_PURCHASE_SOURCE,,,17142.86,13200,114.29,65,DESCRIPTION_NEEDS_VERIFICATION,No referencia claramente el producto auditado.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,1,ONLY_ONE_IMAGE,57,COST_WITHOUT_PURCHASE_SOURCE|DESCRIPTION_NEEDS_VERIFICATION|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITHOUT_USEFUL_DESCRIPTION|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
d072533f-5411-4940-bbec-d21d936ccfe0,Decant odissey elixir,decant-odissey-elixir,Accesorios,draft,0,8000,COST_WITHOUT_PURCHASE_SOURCE,,,17142.86,13200,114.29,65,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,0,NO_IMAGES,71,COST_WITHOUT_PURCHASE_SOURCE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
3e52b75d-007c-4637-8ad7-3dd3a8efb159,Decant Rayhaan elixir,decant-rayhaan-elixir,Perfumes,active,4,8000,COST_WITHOUT_PURCHASE_SOURCE,,,17142.86,13200,114.29,65,DESCRIPTION_NEEDS_VERIFICATION,No referencia claramente el producto auditado.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,1,ONLY_ONE_IMAGE,57,COST_WITHOUT_PURCHASE_SOURCE|DESCRIPTION_NEEDS_VERIFICATION|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITHOUT_USEFUL_DESCRIPTION|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
e53a64ad-8e1d-452f-9025-53d940215082,Despolvillador,despolvillador,Accesorios,active,0,4150,COST_WITHOUT_PURCHASE_SOURCE,,,14012.99,10790,237.66,160,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,1,ONLY_ONE_IMAGE,86,COST_WITHOUT_PURCHASE_SOURCE|ONLY_ONE_IMAGE,Revisar costo contra la ultima compra confirmada.,MEDIUM
4d7976ee-45ae-447a-88a7-e6f986c59d8f,Dispenser de yerba en madera,dispenser-de-yerba-en-madera,Accesorios,active,1,13150,COST_WITHOUT_PURCHASE_SOURCE,,,43548.7,33532.5,231.17,155,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: brand, variety, capacity.",1,ONLY_ONE_IMAGE,71,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
c7659a2a-4bb5-439c-ba18-a62d2dd0c121,Fakhar Rose Gold,fakhar-rose-gold,Perfumes,active,0,54000,COST_WITHOUT_PURCHASE_SOURCE,,,105194.81,81000,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
6ca63ce3-5694-418f-90a8-5d8043f4c2f5,French Avenue Liquid Broun,french-avenue-liquid-broun,Perfumes,active,1,67680,COST_WITHOUT_PURCHASE_SOURCE,,,131844.16,101520,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,1,ONLY_ONE_IMAGE,71,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
b5cb8397-6821-4f8d-bc77-cb335e757ef4,Hawas Elixir,hawas-elixir,Perfumes,active,0,55000,COST_WITHOUT_PURCHASE_SOURCE,,,107142.86,82500,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
9858eda6-63fb-41f7-9ba1-ab6e93d1f9b8,Hawas Fire Rasasi,hawas-fire-rasasi,Perfumes,active,0,61500,COST_WITHOUT_PURCHASE_SOURCE,,,119805.19,92250,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
c6ab646e-ea3c-4ca9-928a-3f518e49f5e6,HOMME BLACK - 100ML,homme-black-100ml,Perfumes,active,1,42700,COST_WITHOUT_PURCHASE_SOURCE,,,99818.18,76860,133.77,80,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
49d18c62-27bf-40a2-9c0e-8d2eada41759,HOPPY BOTON 650ML,hoppy-boton-650ml,Termos,draft,0,14000,COST_WITHOUT_PURCHASE_SOURCE,,,36363.64,28000,159.74,100,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: brand, capacity, material, color.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
f13333dd-990d-4f13-a094-b0e8b93d404f,HOPPY BOTON 900ML,hoppy-boton-900ml,Termos,draft,0,15000,COST_WITHOUT_PURCHASE_SOURCE,,,38961.04,30000,159.74,100,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: brand, capacity, material, color.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
c79ee2ec-e006-4be2-b54a-da869542b698,Imperial Con Refuerzo Alpaca Y Base De Bolitas,imperial-con-refuerzo-alpaca-y-base-de-bolitas,Accesorios,draft,0,22900,COST_WITHOUT_PURCHASE_SOURCE,,,44610.39,34350,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,0,NO_IMAGES,71,COST_WITHOUT_PURCHASE_SOURCE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
147395ec-1a0b-4f54-9904-f27d2a88f12f,LA VIVACITE INTESA - 100ML,la-vivacite-intesa-100ml,Perfumes,active,0,39100,COST_WITHOUT_PURCHASE_SOURCE,,,76168.83,58650,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
bd7930a6-65c3-4e3b-b85f-1cb1b56d6835,LATTAFA ASAD,lattafa-asad,Perfumes,active,0,49200,COST_WITHOUT_PURCHASE_SOURCE,,,95844.16,73800,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,1,ONLY_ONE_IMAGE,86,COST_WITHOUT_PURCHASE_SOURCE|ONLY_ONE_IMAGE,Revisar costo contra la ultima compra confirmada.,MEDIUM
13627ebe-ca04-46e0-9d26-d2861d1ee4a5,Lattafa Asad Bourbon,lattafa-asad-bourbon,Perfumes,active,0,58500,COST_WITHOUT_PURCHASE_SOURCE,,,113961.04,87750,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,1,ONLY_ONE_IMAGE,86,COST_WITHOUT_PURCHASE_SOURCE|ONLY_ONE_IMAGE,Revisar costo contra la ultima compra confirmada.,MEDIUM
b58d9866-5d03-4f63-994d-762108522492,Lattafa Bade'e Al Oud Sublime,lattafa-bade-e-al-oud-sublime,Perfumes,active,0,41400,COST_WITHOUT_PURCHASE_SOURCE,,,80649.35,62100,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,1,ONLY_ONE_IMAGE,86,COST_WITHOUT_PURCHASE_SOURCE|ONLY_ONE_IMAGE,Revisar costo contra la ultima compra confirmada.,MEDIUM
ad228c7e-6279-424f-a436-36e85685e5b8,Lattafa Eclaire,lattafa-eclaire,Perfumes,active,0,53000,COST_WITHOUT_PURCHASE_SOURCE,,,110129.87,84800,107.79,60,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: brand, gender, intensity.",1,ONLY_ONE_IMAGE,71,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
9a56021e-9a8c-4bc6-a937-996d46faec61,Lattafa Khamrah,lattafa-khamrah,Perfumes,active,1,43350,COST_WITHOUT_PURCHASE_SOURCE,,,84448,65025,94.81,50,DESCRIPTION_NEEDS_VERIFICATION,No referencia claramente el producto auditado.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|DESCRIPTION_NEEDS_VERIFICATION|NO_IMAGES|ACTIVE_WITHOUT_USEFUL_DESCRIPTION|ACTIVE_WITHOUT_IMAGE,Revisar costo contra la ultima compra confirmada.,HIGH
aa3a931a-ef24-40b9-b65b-d2e2acd87a2b,LATTAFA KHAMRAH - 100ML,lattafa-khamrah-100ml,Perfumes,active,0,43700,COST_WITHOUT_PURCHASE_SOURCE,,,96480.52,74290,120.78,70,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
f044976f-c174-445b-8349-d5c62c424a56,LATTAFA MAYAR - 100ML,lattafa-mayar-100ml,Perfumes,active,0,42930,COST_WITHOUT_PURCHASE_SOURCE,,,83629.87,64395,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
111846de-d228-438a-885b-f2a426a38489,Lattafa Mayar Natural Intense,lattafa-mayar-natural-intense,Perfumes,active,0,38500,COST_WITHOUT_PURCHASE_SOURCE,,,80000,61600,107.79,60,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
540bdab9-469a-4c01-b122-e3c70557251f,Lattafa Musamam White Intense,lattafa-musamam-white-intense,Perfumes,active,0,67297.35,COST_WITHOUT_PURCHASE_SOURCE,,,131098.73,100946.03,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
65027262-d36d-4230-a859-40a007489bfa,Lattafa Opulent Dubai,lattafa-opulent-dubai,Perfumes,active,1,35030,COST_WITHOUT_PURCHASE_SOURCE,,,81888,63054,133.77,80,DESCRIPTION_GENERIC,Contiene texto comercial intercambiable entre productos.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,1,ONLY_ONE_IMAGE,71,COST_WITHOUT_PURCHASE_SOURCE|DESCRIPTION_GENERIC|ONLY_ONE_IMAGE|ACTIVE_WITHOUT_USEFUL_DESCRIPTION,Revisar costo contra la ultima compra confirmada.,HIGH
1354e3bc-2fa3-486d-a43a-d38da696f160,Lattafa Pride Nebras,lattafa-pride-nebras,Perfumes,active,0,42500,COST_WITHOUT_PURCHASE_SOURCE,,,82792.21,63750,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,1,ONLY_ONE_IMAGE,86,COST_WITHOUT_PURCHASE_SOURCE|ONLY_ONE_IMAGE,Revisar costo contra la ultima compra confirmada.,MEDIUM
1a0e151a-fe10-4276-9b0e-a3db50759c41,Lattafa Qaed Al Fursan,lattafa-qaed-al-fursan,Perfumes,active,0,34700,COST_WITHOUT_PURCHASE_SOURCE,,,72103.9,55520,107.79,60,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,1,ONLY_ONE_IMAGE,86,COST_WITHOUT_PURCHASE_SOURCE|ONLY_ONE_IMAGE,Revisar costo contra la ultima compra confirmada.,MEDIUM
a6158818-9fa9-4762-a98f-06d6f7a8afb3,Lattafa Yara Candy,lattafa-yara-candy,Perfumes,active,0,41700,COST_WITHOUT_PURCHASE_SOURCE,,,86649.35,66720,107.79,60,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
900a7c30-7412-4da3-b300-7d013044e853,Lattafa Yara moi,lattafa-yara-moi,Perfumes,active,0,40600,COST_WITHOUT_PURCHASE_SOURCE,,,84363.64,64960,107.79,60,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,1,ONLY_ONE_IMAGE,86,COST_WITHOUT_PURCHASE_SOURCE|ONLY_ONE_IMAGE,Revisar costo contra la ultima compra confirmada.,MEDIUM
f1cb2323-0e7f-49d6-a26f-110595c90e55,Lattafa Yara Rosa,lattafa-yara-rosa,Perfumes,active,0,44700,COST_WITHOUT_PURCHASE_SOURCE,,,87077.92,67050,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,1,ONLY_ONE_IMAGE,86,COST_WITHOUT_PURCHASE_SOURCE|ONLY_ONE_IMAGE,Revisar costo contra la ultima compra confirmada.,MEDIUM
05b34469-3eb8-4148-8e97-9a19f1c2df6e,Lattafa Yara Rosa,perfume-yara-rosa,Perfumes,active,1,32504,COST_WITHOUT_PURCHASE_SOURCE,,,71763,55257,120.78,70,DESCRIPTION_GENERIC,Contiene texto comercial intercambiable entre productos.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,1,ONLY_ONE_IMAGE,71,COST_WITHOUT_PURCHASE_SOURCE|DESCRIPTION_GENERIC|ONLY_ONE_IMAGE|ACTIVE_WITHOUT_USEFUL_DESCRIPTION,Revisar costo contra la ultima compra confirmada.,HIGH
e53066cc-9c35-47e2-8d27-0fe5fb425ce8,Lattafa Yara Tous,perfume-lattafa-yara-tous,Perfumes,active,2,31930,COST_WITHOUT_PURCHASE_SOURCE,,,66349,51088,107.8,60,DESCRIPTION_GENERIC,Contiene texto comercial intercambiable entre productos.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,2,ORDER_REVIEW,57,COST_WITHOUT_PURCHASE_SOURCE|DESCRIPTION_GENERIC|ORDER_REVIEW|ACTIVE_WITHOUT_USEFUL_DESCRIPTION,Revisar costo contra la ultima compra confirmada.,HIGH
ef80b721-2c20-466d-8584-a9ab852dd6ca,Lattafa Yara Tous,lattafa-yara-tous,Perfumes,active,0,42450,COST_WITHOUT_PURCHASE_SOURCE,,,88207.79,67920,107.79,60,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
5c0709ee-5299-433f-af37-628d4efa09ff,Mate Algarrobo Acrilico,mate-algarrobo-acrilico,Mates,draft,0,14900,COST_WITHOUT_PURCHASE_SOURCE,,,25155.84,19370,68.83,30,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
06d245a5-6028-42dd-89d8-1e1f1b598faf,Mate Camionero Argentina,mate-camionero-argentina,Mates,active,1,8640,COST_WITHOUT_PURCHASE_SOURCE,,,34784.42,26784,302.6,210,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",1,ONLY_ONE_IMAGE,71,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
d6d024ff-1804-4be5-838b-8f7af9ca363d,Mate Camionero Harry Potter,mate-camionero-harry-potter,Mates,active,1,8640,COST_WITHOUT_PURCHASE_SOURCE,,,34784.42,26784,302.6,210,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",1,ONLY_ONE_IMAGE,71,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
ff56264b-c183-404b-984f-205e95eea65a,Mate Camionero Messi,mate-camionero-messi,Mates,active,1,8640,COST_WITHOUT_PURCHASE_SOURCE,,,34784.42,26784,302.6,210,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",1,ONLY_ONE_IMAGE,71,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
39310ff1-8765-464b-89f2-cbb245581879,Mate Camionero Patagónia,mate-camionero-patagonia,Mates,active,1,8640,COST_WITHOUT_PURCHASE_SOURCE,,,34784.42,26784,302.6,210,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",1,ONLY_ONE_IMAGE,71,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
41cec216-c896-452a-8e38-15730ebafa35,Mate Camionero Ruta,mate-camionero-ruta,Mates,active,1,8640,COST_WITHOUT_PURCHASE_SOURCE,,,34784.42,26784,302.6,210,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",1,ONLY_ONE_IMAGE,71,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
d4d1925f-333b-449d-b419-c0024e91397e,Mate Camionero virola alpaca cincelada con apliques de bronce,mate-camionero-virola-alpaca-cincelada-con-apliques-de-bronce,Mates,draft,0,16800,COST_WITHOUT_PURCHASE_SOURCE,,,32727.27,25200,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
0c74c49c-47fd-41e4-b07b-730afc08a6cd,Mate Camionero virola de acero inox,mate-camionero-virola-de-acero-inox,Mates,draft,0,12900,COST_WITHOUT_PURCHASE_SOURCE,,,25129.87,19350,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
5d19483f-7ab7-4073-a360-65c7eda94e57,mate cuadrado,mate-cuadrado,Regalos,active,1,21500,COST_OK,21500,2026-09-17T20:34:34.380179+00:00,0,,-100,,DESCRIPTION_MISSING,No tiene descripcion.,ATTRIBUTES_MISSING,Faltan: type.,0,NO_IMAGES,43,DESCRIPTION_MISSING|ATTRIBUTES_MISSING|NO_IMAGES|PRICE_INVALID|LIST_MARGIN_NEGATIVE|ACTIVE_WITHOUT_SELLABLE_PRICE|ACTIVE_WITHOUT_USEFUL_DESCRIPTION|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar precios y margen antes de vender.,CRITICAL
032d8b00-dd7e-4700-b8d4-106ccf93ba1a,Mate Imperial algarrobo con grabado BOCA JUNIORS,mate-imperial-algarrobo-con-grabado-boca-juniors,Mates,active,1,11550,COST_WITHOUT_PURCHASE_SOURCE,,,43500,33495,276.62,190,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",1,ONLY_ONE_IMAGE,71,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
19fba313-0653-4d9c-9e1a-f62a46652bf5,Mate Imperial algarrobo con grabado RIVER PLATE,mate-imperial-algarrobo-con-grabado-river-plate,Mates,active,1,11550,COST_WITHOUT_PURCHASE_SOURCE,,,43500,33495,276.62,190,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",1,ONLY_ONE_IMAGE,71,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
